AÑO;MES;CONGLOME;VIVIENDA;HOGAR;CODPERSO;CODINFOR;UBIGEO;DOMINIO;ESTRATO;PERIODO;P2400A;P2400B;P2400C;P2400D;P2400E;P2400F;P2400G;P2400H;P2400I;P2400J;P2400K;P2400L;P2400M;FACTORA07;NCONGLOME;SUB_CONGLOME
2022;3;5657;343;11;1;1;40409;6;7;2;0;73;20;0;0;0;0;0;40;0;0;0;133;91.86462402;41733;0
2022;3;5677;47;11;1;1;40115;6;8;2;0;280;0;250;0;0;0;0;0;0;0;400;930;46.52087784;43559;0
2022;3;5677;51;11;1;1;40115;6;8;2;0;0;0;0;0;0;0;0;13;0;0;0;13;183.8046722;43559;0
2022;3;5766;13;11;1;1;50407;7;8;3;0;0;0;40;0;0;0;0;0;0;0;0;40;94.7325058;34883;0
2022;3;5766;14;11;1;1;50407;7;8;3;0;35;0;15;0;0;0;0;0;0;0;0;50;28.95355988;34883;0
2022;3;5766;15;11;2;2;50407;7;8;3;0;0;0;0;0;0;0;0;0;35;0;0;35;43.0120697;34883;0
2022;3;5766;16;11;1;1;50407;7;8;3;0;0;0;12;0;0;0;0;0;0;0;0;12;52.73355103;34883;0
2022;3;5766;173;11;1;1;50407;7;8;3;0;162;20;0;0;0;0;0;0;0;0;0;182;39.99464035;34883;0
2022;3;5766;175;11;1;1;50407;7;8;3;0;305;40;30;0;0;0;0;0;627;0;0;1002;28.95355988;34883;0
2022;3;5766;176;11;1;1;50407;7;8;3;0;230;50;30;0;0;0;0;0;371;0;0;681;44.9949913;34883;0
2022;3;5888;17;11;1;1;60614;4;5;1;0;22;100;0;0;0;0;0;0;0;0;0;122;276.993042;4900;0
2022;3;5888;84;11;1;1;60614;4;5;1;0;10;100;0;0;0;0;0;0;23;0;0;133;196.9433899;4900;0
2022;3;5952;10;11;1;1;60405;7;8;2;0;12;0;0;0;8;0;0;0;0;0;0;20;183.9075775;5311;0
2022;3;5952;11;11;1;1;60405;7;8;2;0;45;0;10;0;12;0;0;0;45;0;0;112;162.1555786;5311;0
2022;3;5952;13;11;1;1;60405;7;8;2;0;45;0;0;0;0;0;0;0;40;0;0;85;51.35511398;5311;0
2022;3;5952;72;11;1;1;60405;7;8;2;0;57;400;1200;0;150;0;0;0;90;0;0;1897;153.7431488;5311;0
2022;3;5952;73;11;1;2;60405;7;8;2;0;140;800;120;350;35;1200;0;0;1400;0;200;4245;140.0777588;5311;0
2022;3;5952;75;11;1;2;60405;7;8;2;0;180;0;0;0;15;0;0;0;240;0;0;435;140.0777588;5311;0
2022;3;5978;64;11;3;3;61104;4;7;4;0;55;120;0;0;0;0;0;0;0;0;15;190;176.7779388;5655;0
2022;3;5978;169;11;1;1;61104;4;7;4;0;0;0;0;0;1;0;0;0;0;0;0;1;472.58255;5655;0
2022;3;5978;170;11;1;1;61104;4;7;4;0;160;100;0;0;0;0;0;0;25;0;0;285;269.4232483;5655;0
2022;3;5978;176;11;1;1;61104;4;7;4;0;100;100;0;0;0;0;0;0;0;0;0;200;245.4756775;5655;0
2022;3;5978;177;11;1;1;61104;4;7;4;0;600;0;0;0;0;0;0;0;0;0;300;900;380.6004639;5655;0
2022;3;6198;44;11;2;2;80105;6;2;3;0;30;0;0;60;0;0;0;0;110;0;0;200;667.8551636;37687;0
2022;3;6198;71;11;1;2;80105;6;2;3;0;0;0;0;320;0;0;0;0;0;0;0;320;381.0518494;37687;0
2022;3;6198;99;11;1;1;80105;6;2;3;0;70;62;20;0;0;0;0;0;0;0;160;312;400.0847473;37687;0
2022;3;6304;32;11;1;1;81007;6;7;1;0;105;50;0;0;0;0;0;4;140;0;0;299;201.59021;37496;0
2022;3;6304;34;11;1;1;81007;6;7;1;0;45;120;0;0;0;0;0;10;224;0;0;399;162.1151123;37496;0
2022;3;6304;35;11;1;1;81007;6;7;1;0;25;50;30;0;0;0;0;5;80;0;0;190;83.20698547;37496;0
2022;3;6304;129;11;1;1;81007;6;7;1;0;152;320;30;0;0;0;0;20;240;0;140;902;122.9330826;37496;0
2022;3;6304;133;11;2;2;81007;6;7;1;0;189;500;60;0;120;0;0;0;244;0;255;1368;526.8519287;37496;0
2022;3;6304;135;11;1;1;81007;6;7;1;0;302;0;50;0;0;0;0;10;440;0;370;1172;122.9330826;37496;0
2022;3;6306;6;11;1;1;81006;6;7;1;0;180;80;0;0;20;0;0;0;135;0;0;415;352.7726135;37528;0
2022;3;6306;7;11;1;2;81006;6;7;1;0;390;150;20;240;30;0;0;0;2460;0;130;3420;122.9330826;37528;0
2022;3;6306;10;11;1;1;81006;6;7;1;0;199;80;0;0;30;0;0;0;0;0;0;309;352.7726135;37528;0
2022;3;6306;78;11;1;1;81006;6;7;1;0;513;30;0;200;0;190;0;0;816;0;20;1769;352.2578125;37528;0
2022;3;6306;80;11;1;2;81006;6;7;1;100;102;100;20;100;10;30;0;0;648;0;30;1140;301.3032532;37528;0
2022;3;6306;82;11;1;1;81006;6;7;1;0;147;100;0;220;8;0;0;0;860;0;0;1335;361.3397827;37528;0
2022;3;6306;84;11;1;2;81006;6;7;1;0;214;95;50;100;0;0;0;0;443;0;100;1002;201.59021;37528;0
2022;3;6445;19;11;1;1;90116;5;7;3;0;150;500;0;0;60;0;0;0;200;0;0;910;75.40918732;33244;0
2022;3;6445;24;11;1;1;90116;5;7;3;0;133;60;0;0;20;0;0;0;94;0;0;307;37.81457901;33244;0
2022;3;6445;28;11;1;1;90116;5;7;3;0;122;100;0;0;0;0;0;0;280;0;0;502;75.40918732;33244;0
2022;3;6445;136;11;1;1;90116;5;7;3;0;346;300;0;0;30;0;0;0;124;0;100;900;78.28504181;33244;0
2022;3;6445;139;11;1;1;90116;5;7;3;0;258;120;25;0;12;0;0;0;88;0;0;503;119.2761383;33244;0
2022;3;6562;16;11;4;4;100801;5;5;4;0;150;450;220;1560;0;56;0;0;90;0;0;2526;222.9438477;14921;0
2022;3;6562;26;11;1;1;100801;5;5;4;0;0;380;120;440;0;100;0;0;0;0;50;1090;163.4651031;14921;0
2022;3;6562;84;11;1;1;100801;5;5;4;0;158;300;200;0;0;18;0;0;324;0;0;1000;199.2786713;14921;0
2022;3;6600;39;11;2;2;100501;5;7;2;0;97;15;0;0;0;0;0;0;148;0;0;260;132.574646;14284;0
2022;3;6600;126;11;1;2;100501;5;7;2;0;155;160;120;0;8;0;0;0;380;0;20;843;294.1732178;14284;0
2022;3;6600;127;11;1;1;100501;5;7;2;0;115;200;86;350;0;0;0;0;250;0;0;1001;503.005188;14284;0
2022;3;6600;133;11;1;1;100501;5;7;2;0;152;80;150;60;0;0;0;0;328;0;40;810;110.1890564;14284;0
2022;3;6600;135;11;1;1;100501;5;7;2;0;218;190;100;0;10;0;0;0;462;0;0;980;138.1463013;14284;0
2022;3;6600;137;11;1;1;100501;5;7;2;0;383;450;370;328;8;0;0;0;1232;0;0;2771;211.1729584;14284;0
2022;3;6869;17;11;1;1;110104;2;7;4;0;0;0;0;0;0;8;0;0;0;0;15;23;41.54785919;34680;0
2022;3;6869;19;11;3;3;110104;2;7;4;0;720;450;340;0;0;80;0;253;0;0;60;1903;28.43880463;34680;0
2022;3;6869;104;11;1;1;110104;2;7;4;0;450;980;1020;500;200;0;0;620;0;0;3000;6770;46.15629959;34680;0
2022;3;6869;105;11;1;1;110104;2;7;4;0;180;250;180;0;0;40;0;70;0;0;500;1220;46.93265915;34680;0
2022;3;6869;109;11;1;1;110104;2;7;4;0;120;220;175;0;0;0;0;0;0;0;380;895;48.88037109;34680;0
2022;3;7045;52;11;2;2;120903;5;7;4;0;8;20;0;0;0;0;0;0;0;0;0;28;140.9117279;31742;0
2022;3;7045;58;11;1;1;120903;5;7;4;0;507;500;200;1000;36;100;0;35;770;0;700;3848;124.6091537;31742;0
2022;3;7045;122;11;2;2;120903;5;7;4;0;0;0;0;0;0;0;0;0;0;0;10;10;118.8656387;31742;0
2022;3;7045;123;11;1;1;120903;5;7;4;0;662;840;470;0;0;80;0;0;794;0;500;3346;171.0871582;31742;0
2022;3;7045;124;11;2;2;120903;5;7;4;150;120;500;50;0;0;100;0;10;186;0;260;1376;140.9117279;31742;0
2022;3;7045;125;11;1;1;120903;5;7;4;0;570;480;210;264;15;0;0;0;150;0;400;2089;137.2660522;31742;0
2022;3;7072;1;11;1;1;120608;7;7;2;0;6;20;0;0;0;0;0;0;500;0;162;688;199.3172455;32689;0
2022;3;7072;3;11;1;1;120608;7;7;2;0;5;0;0;0;0;190;0;0;0;0;105;300;104.5575867;32689;0
2022;3;7072;104;11;1;1;120608;7;7;2;0;0;150;0;0;0;0;0;0;270;0;80;500;64.83409119;32689;0
2022;3;7072;105;11;1;1;120608;7;7;2;0;2;0;0;0;30;0;0;0;540;0;75;647;140.3015747;32689;0
2022;3;7072;106;11;1;1;120608;7;7;2;0;0;50;0;0;0;0;0;0;375;0;60;485;140.3015747;32689;0
2022;3;7072;107;11;1;1;120608;7;7;2;0;0;0;0;0;0;0;0;0;864;0;69;933;140.3015747;32689;0
2022;3;7258;55;11;1;1;130901;4;8;4;0;63;53;0;0;0;0;0;13;70;0;4;203;112.0797043;11588;0
2022;3;7258;57;11;1;1;130901;4;8;4;0;250;600;90;0;27;0;0;0;280;0;120;1367;414.6555176;11588;0
2022;3;7258;171;11;1;1;130901;4;8;4;0;88;300;140;0;0;0;0;0;90;0;185;803;111.164299;11588;0
2022;3;7258;173;11;1;1;130901;4;8;4;0;0;0;0;0;0;0;0;0;120;0;0;120;414.6555176;11588;0
2022;3;8261;2;11;2;2;160301;7;5;4;0;30;0;0;0;0;0;0;0;0;0;0;30;328.2967529;7402;0
2022;3;8332;2;11;1;1;160102;7;6;2;0;0;0;0;0;0;10;0;0;0;0;0;10;101.3905869;8009;0
2022;3;8332;30;11;1;1;160102;7;6;2;0;0;0;10;0;0;0;0;0;0;0;0;10;129.377594;8009;0
2022;3;8332;69;11;3;3;160102;7;6;2;0;13;0;0;0;0;0;0;0;0;0;25;38;124.5804672;8009;0
2022;3;8332;107;11;1;1;160102;7;6;2;0;0;0;0;0;0;0;0;0;0;0;23;23;124.5804672;8009;0
2022;3;8332;120;11;1;1;160102;7;6;2;0;19;0;0;0;0;0;0;0;244;0;0;263;101.3905869;8009;0
2022;3;8351;13;11;1;1;160505;7;7;3;0;41;0;0;0;0;0;0;0;0;0;0;41;127.4619293;8166;0
2022;3;8351;14;11;1;1;160505;7;7;3;0;75;50;0;225;100;170;0;0;60;0;0;680;191.2812042;8166;0
2022;3;8351;16;11;2;2;160505;7;7;3;0;103;0;0;0;0;0;0;0;43;0;0;146;58.73659134;8166;0
2022;3;8351;107;11;1;1;160505;7;7;3;0;4;0;0;0;0;120;0;0;180;0;0;304;127.4619293;8166;0
2022;3;8351;110;11;1;3;160505;7;7;3;0;22;0;0;0;0;0;0;0;210;0;0;232;101.3905869;8166;0
2022;3;8351;110;11;4;4;160505;7;7;3;0;0;0;0;0;30;36;0;0;0;0;20;86;124.5804672;8166;0
2022;3;8351;113;11;1;1;160505;7;7;3;0;20;0;0;0;0;0;0;0;0;0;0;20;67.68567657;8166;0
2022;3;8351;113;11;6;6;160505;7;7;3;0;0;0;0;0;0;0;0;0;0;0;30;30;113.2948914;8166;0
2022;3;8408;104;11;1;1;170101;7;3;3;0;0;400;500;1000;0;0;0;0;3380;0;82;5362;178.0927124;39005;0
2022;3;8658;13;11;1;1;190103;5;5;4;0;216;300;210;175;0;0;0;0;72;0;30;1003;400.5674438;15998;0
2022;3;8658;24;11;1;1;190103;5;5;4;0;342;190;100;0;0;0;0;0;144;0;0;776;404.704834;15998;0
2022;3;8658;36;11;1;1;190103;5;5;4;0;830;600;308;0;0;0;0;0;0;0;0;1738;500.8694763;15998;0
2022;3;8658;80;11;1;1;190103;5;5;4;0;72;255;150;0;0;50;0;0;647;0;30;1204;400.5674438;15998;0
2022;3;8707;20;11;1;1;190109;5;7;2;0;0;0;0;0;0;0;0;0;0;0;240;240;23.49383926;16043;0
2022;3;8707;21;11;1;2;190109;5;7;2;0;0;200;0;0;0;0;0;0;0;0;300;500;30.25841141;16043;0
2022;3;8707;26;11;1;1;190109;5;7;2;0;120;250;0;0;0;0;0;0;0;0;240;610;79.88803101;16043;0
2022;3;8707;93;11;1;1;190109;5;7;2;0;60;60;0;0;20;0;0;0;30;0;0;170;79.88803101;16043;0
2022;3;8736;25;11;1;1;190306;7;8;3;0;0;0;0;0;0;400;0;0;198;0;0;598;99.49398804;45650;0
2022;3;8736;26;11;1;1;190306;7;8;3;0;0;0;0;280;0;0;8;0;60;0;18;366;17.36884308;45650;0
2022;3;8736;28;11;1;1;190306;7;8;3;0;0;0;280;0;240;0;0;0;102;0;274;896;108.1979065;45650;0
2022;3;8736;33;11;1;1;190306;7;8;3;0;35;0;40;0;25;120;0;0;470;0;462;1152;43.73556137;45650;0
2022;3;8736;33;11;3;2;190306;7;8;3;0;0;0;48;0;0;0;0;0;0;0;0;48;144.5722198;45650;0
2022;3;8736;49;11;1;1;190306;7;8;3;0;40;0;70;0;50;100;0;0;312;0;15;587;99.49398804;45650;0
2022;3;8736;51;11;1;1;190306;7;8;3;0;0;0;0;0;0;0;0;0;888;0;130;1018;74.79187775;45650;0
2022;3;8736;52;11;1;1;190306;7;8;3;0;53;0;200;655;80;550;0;0;292;0;66;1896;32.89317703;45650;0
2022;3;8764;82;11;2;2;200115;1;2;1;0;120;200;0;0;0;0;0;0;130;0;0;450;189.3601379;1370;0
2022;3;8856;138;12;1;1;200605;1;4;3;7000;5800;28204;25100;27850;2870;2800;0;7500;0;0;11300;118424;336.1145325;1079;0
2022;3;8978;30;11;2;2;210101;6;2;5;0;140;0;0;0;24;0;0;0;120;0;140;424;224.9134674;40806;0
2022;3;8978;44;11;2;2;210101;6;2;5;0;430;450;80;0;0;90;0;0;480;0;400;1930;288.8086243;40806;0
2022;3;8978;70;11;2;4;210101;6;2;5;0;160;0;0;0;0;0;0;0;60;0;50;270;224.9134674;40806;0
2022;3;9075;1;11;2;2;210607;6;7;2;0;30;30;0;0;15;0;0;0;40;0;50;165;127.3924789;40431;0
2022;3;9075;3;11;1;1;210607;6;7;2;0;123;50;0;0;0;0;0;0;60;0;10;243;142.9116669;40431;0
2022;3;9075;4;11;1;1;210607;6;7;2;0;72;140;0;0;2;0;0;0;105;0;0;319;127.3924789;40431;0
2022;3;9075;147;11;1;1;210607;6;7;2;0;16;0;0;0;0;4;0;0;45;0;20;85;713.3341675;40431;0
2022;3;9075;153;11;1;1;210607;6;7;2;0;138;100;55;0;0;0;0;0;154;0;120;567;191.3823853;40431;0
2022;3;9075;156;11;1;1;210607;6;7;2;0;644;400;0;0;6;100;0;0;333;0;1000;2483;159.3764038;40431;0
2022;3;9087;39;11;1;1;210108;6;7;4;0;288;0;0;105;0;20;0;0;0;0;420;833;155.1893463;40922;0
2022;3;9087;43;11;1;1;210108;6;7;4;500;300;50;0;0;0;20;0;0;50;0;500;1420;253.8670807;40922;0
2022;3;9087;239;11;1;1;210108;6;7;4;0;12;60;0;0;0;0;0;0;0;0;160;232;154.5473022;40922;0
2022;3;9087;241;11;1;1;210108;6;7;4;0;30;20;0;0;0;0;0;0;0;0;0;50;149.2388;40922;0
2022;3;9087;244;11;1;2;210108;6;7;4;0;54;200;0;0;4;100;0;0;60;0;70;488;191.3823853;40922;0
2022;3;9087;258;11;1;1;210108;6;7;4;0;20;10;0;0;0;0;0;0;20;0;70;120;190.0281067;40922;0
2022;3;9087;259;11;1;1;210108;6;7;4;0;0;60;0;0;0;0;0;0;0;0;80;140;131.4622955;40922;0
2022;3;9180;40;11;1;2;220807;7;7;3;0;150;800;600;0;0;0;0;30;0;0;0;1580;105.0414734;8472;0
2022;3;9180;43;11;1;1;220807;7;7;3;0;350;1760;240;0;0;0;0;90;0;0;740;3180;138.5868683;8472;0
2022;3;9180;119;11;1;1;220807;7;7;3;0;10;0;0;100;0;0;0;0;0;0;20;130;102.2157745;8472;0
2022;3;9180;122;11;1;1;220807;7;7;3;500;320;600;400;0;0;0;0;42;0;0;900;2762;130.9521179;8472;0
2022;3;9180;123;11;1;1;220807;7;7;3;0;62;0;0;0;0;0;0;0;0;0;25;87;65.55879974;8472;0
2022;3;9180;123;11;4;4;220807;7;7;3;0;50;0;0;0;0;0;0;0;0;0;0;50;79.02732849;8472;0
2022;3;9289;7;11;1;1;220602;7;7;3;0;0;0;0;0;20;15;0;0;0;0;13;48;149.4003143;9070;0
2022;3;9289;7;11;3;3;220602;7;7;3;0;0;0;0;200;30;0;0;0;0;0;0;230;179.9313354;9070;0
2022;3;9289;9;11;1;1;220602;7;7;3;10000;4020;40000;0;2000;0;400;0;1000;510;0;2000;59930;179.9313354;9070;0
2022;3;9289;10;11;1;1;220602;7;7;3;0;1800;10000;2250;800;0;80;0;0;0;0;500;15430;105.9568481;9070;0
2022;3;9289;206;11;1;1;220602;7;7;3;10000;1200;15000;1150;2000;0;400;0;0;0;0;7500;37250;138.5868683;9070;0
2022;3;9289;206;11;4;4;220602;7;7;3;2200;520;3000;550;400;0;200;0;0;0;0;1500;8370;95.7694397;9070;0
2022;3;9289;208;11;1;1;220602;7;7;3;16000;2088;23200;2800;9200;0;5250;0;480;60;0;320;59398;136.5883179;9070;0
2022;3;9289;209;11;1;1;220602;7;7;3;0;480;1560;1100;80;0;30;0;0;0;0;1600;4850;130.9521179;9070;0
2022;3;9289;210;11;3;3;220602;7;7;3;0;8;0;0;0;0;250;0;0;119;0;0;377;138.5868683;9070;0
2022;3;9289;210;11;4;4;220602;7;7;3;0;100;0;70;0;25;70;0;0;0;0;0;265;115.2646103;9070;0
2022;3;9289;211;11;1;1;220602;7;7;3;0;20;0;0;0;5;200;0;0;0;0;510;735;130.9521179;9070;0
2022;3;9380;18;11;1;1;230110;3;2;3;0;0;0;0;0;0;0;0;0;0;0;105;105;237.6677246;44568;0
2022;3;9980;46;11;1;1;20201;5;6;2;0;53;15;0;0;0;0;0;0;12;0;18;98;241.486969;13787;0
2022;3;9980;81;11;1;1;20201;5;6;2;0;228;375;110;0;20;0;0;0;150;0;324;1207;241.486969;13787;0
2022;3;10010;92;11;4;4;21809;2;2;2;0;0;1000;150;1800;0;2400;0;160;0;0;300;5810;162.0959473;12477;0
2022;3;10019;13;11;1;1;22008;5;7;4;200;201;420;60;0;0;0;0;0;811;0;144;1836;150.936264;13084;0
2022;3;10019;14;11;1;1;22008;5;7;4;0;921;120;0;72;0;0;0;0;1528;0;180;2821;142.802597;13084;0
2022;3;10019;15;11;1;1;22008;5;7;4;0;122;100;100;120;0;0;0;0;570;0;75;1087;101.5186691;13084;0
2022;3;10019;80;11;1;1;22008;5;7;4;0;252;530;20;114;0;0;0;0;324;0;241;1481;138.3883057;13084;0
2022;3;10019;82;11;1;1;22008;5;7;4;0;104;40;0;0;0;0;0;0;454;0;90;688;138.8922577;13084;0
2022;3;10019;83;11;1;1;22008;5;7;4;0;492;1210;100;0;0;0;0;0;1632;0;206;3640;150.936264;13084;0
2022;3;10268;75;11;1;1;150511;2;6;1;0;390;0;400;600;0;0;0;15;0;0;0;1405;76.28688049;30635;0
2022;3;10613;98;11;2;1;130901;4;4;3;0;0;60;30;0;0;0;0;0;34;0;0;124;150.1856995;45327;0
2022;3;11358;69;11;2;2;110103;2;8;3;0;0;0;80;0;0;40;0;10;0;0;0;130;48.83613586;34607;0
2022;3;11358;78;11;3;4;110103;2;8;3;0;0;0;10;300;80;150;0;20;0;0;0;560;38.36470413;34607;0
2022;3;15005;74;11;2;2;10101;4;4;1;0;6;104;0;250;0;0;0;0;588;0;0;948;58.90314865;7091;0
2022;3;15005;107;11;3;3;10101;4;4;1;0;10;0;0;0;0;0;0;0;0;0;30;40;83.53889465;7091;0
2022;3;15029;9;11;1;1;10110;4;5;3;0;292;225;0;0;40;36;0;0;0;0;0;593;283.0622864;7177;1
2022;3;15029;19;11;1;1;10110;4;5;3;0;41;84;0;0;0;0;0;0;0;0;70;195;390.7229614;7177;1
2022;3;15029;49;11;2;2;10110;4;5;3;0;25;60;0;0;0;0;0;0;0;0;0;85;797.1989136;7177;1
2022;3;15029;59;11;1;1;10110;4;5;3;0;130;0;18;230;0;0;45;0;0;0;180;603;170.9654846;7177;1
2022;3;15029;69;11;1;1;10110;4;5;3;0;600;1200;500;1800;200;120;0;0;0;0;1000;5420;321.2085266;7177;1
2022;3;15033;29;11;1;1;10701;7;4;2;0;2;150;0;0;0;0;0;0;195;0;35;382;669.9190063;6720;2
2022;3;15033;66;11;1;1;10701;7;4;2;0;5;0;0;0;0;0;0;0;50;0;0;55;223.863327;6720;2
2022;3;15033;78;11;1;1;10701;7;4;2;0;80;400;600;200;0;0;0;0;0;0;0;1280;71.04769897;6720;2
2022;3;15033;101;11;1;1;10701;7;4;2;0;0;500;40;300;12;0;0;0;0;0;20;872;669.9190063;6720;2
2022;3;15078;1;11;1;1;10523;4;6;2;0;116;195;0;0;30;0;0;0;0;0;50;391;66.51013947;6970;0
2022;3;15078;10;11;1;1;10523;4;6;2;1200;955;3090;368;200;98;250;0;0;120;0;880;7161;119.1367188;6970;0
2022;3;15078;19;11;1;1;10523;4;6;2;0;671;3310;250;60;180;0;0;0;156;0;306;4933;48.55808258;6970;0
2022;3;15078;46;11;1;1;10523;4;6;2;0;2;0;0;0;0;0;0;0;0;0;230;232;54.0033226;6970;0
2022;3;15078;55;11;1;1;10523;4;6;2;0;305;1075;480;150;100;0;0;0;186;0;90;2386;66.96996307;6970;0
2022;3;15078;63;11;1;1;10523;4;6;2;0;360;700;400;0;30;80;0;0;0;0;0;1570;119.1367188;6970;0
2022;3;15078;72;11;1;1;10523;4;6;2;0;4;0;0;50;0;0;0;0;0;0;240;294;43.9802475;6970;0
2022;3;15080;41;11;1;1;10101;4;8;4;0;526;245;200;350;25;240;0;0;155;0;3710;5451;104.2472382;7128;0
2022;3;15080;42;11;1;3;10101;4;8;4;0;330;560;400;560;30;80;0;0;560;0;20;2540;45.00411606;7128;0
2022;3;15080;44;11;1;1;10101;4;8;4;0;50;300;80;500;10;90;0;0;190;0;0;1220;71.59046173;7128;0
2022;3;15080;99;11;1;1;10101;4;8;4;0;332;264;600;1800;0;200;0;12;0;0;395;3603;45.62404633;7128;0
2022;3;15080;100;11;1;2;10101;4;8;4;0;80;200;0;360;20;0;0;0;0;0;0;660;41.942276;7128;0
2022;3;15080;100;11;3;3;10101;4;8;4;0;200;660;150;900;0;0;0;0;110;0;0;2020;107.5546112;7128;0
2022;3;15080;102;11;2;2;10101;4;8;4;0;297;600;80;0;0;0;0;0;0;0;0;977;54.0033226;7128;0
2022;3;15080;104;11;1;1;10101;4;8;4;0;75;260;200;0;0;150;0;0;0;0;0;685;107.5546112;7128;0
2022;3;15080;105;11;1;2;10101;4;8;4;1500;300;270;100;0;0;0;0;12;0;0;0;2182;66.96996307;7128;0
2022;3;15114;22;11;2;2;10701;7;7;1;0;169;0;52;0;0;0;0;0;200;0;0;421;36.52580261;6751;0
2022;3;15114;23;11;1;1;10701;7;7;1;0;253;0;121;150;0;0;0;0;400;0;20;944;42.43222046;6751;0
2022;3;15114;175;11;1;1;10701;7;7;1;0;2;0;0;0;0;0;0;0;50;0;0;52;101.4080811;6751;0
2022;3;15114;177;11;1;1;10701;7;7;1;0;18;555;0;0;0;0;0;0;0;0;10;583;101.4080811;6751;0
2022;3;15114;178;11;2;2;10701;7;7;1;0;19;0;0;150;0;0;0;0;1236;0;80;1485;41.46686554;6751;0
2022;3;15114;179;11;1;1;10701;7;7;1;0;22;420;0;750;0;0;0;0;48;0;0;1240;43.01672363;6751;0
2022;3;15114;180;11;1;1;10701;7;7;1;0;220;220;105;0;10;0;0;0;0;0;60;615;63.14276505;6751;0
2022;3;15133;34;11;1;1;10202;7;7;1;0;40;0;0;0;20;0;0;0;0;0;0;60;41.46686554;45070;0
2022;3;15133;35;11;1;1;10202;7;7;1;0;0;0;0;0;15;0;0;0;0;0;0;15;41.49285507;45070;0
2022;3;15133;36;11;1;2;10202;7;7;1;0;76;0;0;0;0;0;0;0;0;0;18;94;62.70922089;45070;0
2022;3;15133;158;11;1;1;10202;7;7;1;0;45;0;0;0;0;30;0;0;0;0;43;118;72.04776764;45070;0
2022;3;15133;161;11;1;1;10202;7;7;1;0;10;0;0;0;0;80;0;0;0;0;0;90;63.14276505;45070;0
2022;3;15133;162;11;1;1;10202;7;7;1;0;24;0;0;0;0;0;0;0;0;0;0;24;59.59428787;45070;0
2022;3;15133;164;11;1;1;10202;7;7;1;0;1;0;0;0;0;47;0;0;0;0;0;48;54.79899216;45070;0
2022;3;15133;165;11;1;1;10202;7;7;1;0;21;0;0;0;0;96;0;0;0;0;0;117;98.28971863;45070;0
2022;3;15160;81;11;1;1;10205;7;7;2;0;97;0;0;0;0;0;0;0;0;0;15;112;63.14276505;6550;0
2022;3;15160;82;11;1;2;10205;7;7;2;0;100;0;0;0;0;0;0;0;0;0;0;100;63.14276505;6550;0
2022;3;15160;84;11;2;2;10205;7;7;2;0;9;0;0;0;0;0;0;0;0;0;12;21;54.79899216;6550;0
2022;3;15160;195;11;1;1;10205;7;7;2;0;40;0;0;200;0;180;0;0;0;0;144;564;72.04776764;6550;0
2022;3;15160;196;11;1;1;10205;7;7;2;0;0;0;0;0;0;200;0;0;0;0;20;220;72.04776764;6550;0
2022;3;15163;17;11;1;1;10402;7;8;3;0;3;0;0;0;0;0;0;0;416;0;0;419;62.70922089;6463;0
2022;3;15163;19;11;1;1;10402;7;8;3;0;40;0;0;0;0;0;0;0;0;0;0;40;145.9985046;6463;0
2022;3;15163;40;11;1;3;10402;7;8;3;0;50;0;0;0;0;0;0;0;0;0;0;50;62.70922089;6463;0
2022;3;15163;41;11;1;1;10402;7;8;3;0;0;0;0;0;0;0;0;0;0;0;28;28;98.28971863;6463;0
2022;3;15163;43;11;1;1;10402;7;8;3;0;13;0;0;0;0;0;0;0;0;0;0;13;62.70922089;6463;0
2022;3;15163;44;11;1;1;10402;7;8;3;0;6;0;0;0;0;0;0;0;0;0;52;58;43.01672363;6463;0
2022;3;15170;13;11;1;1;10403;7;8;4;0;72;0;0;0;0;0;0;0;0;0;0;72;98.28971863;6481;0
2022;3;15170;14;11;1;1;10403;7;8;4;0;48;0;0;0;0;0;0;0;0;0;18;66;112.542366;6481;0
2022;3;15170;15;11;1;1;10403;7;8;4;0;0;0;0;0;0;0;0;0;240;0;0;240;101.4080811;6481;0
2022;3;15170;16;11;1;1;10403;7;8;4;0;0;0;0;0;0;0;0;0;0;0;22;22;98.28971863;6481;0
2022;3;15170;97;11;1;1;10403;7;8;4;0;11;0;0;0;0;0;0;0;0;0;0;11;145.9985046;6481;0
2022;3;15170;98;11;2;2;10403;7;8;4;0;60;0;0;0;0;0;0;0;360;0;50;470;112.3282928;6481;0
2022;3;15170;99;11;1;1;10403;7;8;4;0;24;0;0;0;0;0;0;0;0;0;0;24;63.14276505;6481;0
2022;3;15170;100;11;1;1;10403;7;8;4;0;112;0;0;0;0;0;0;0;0;0;19;131;59.59428787;6481;0
2022;3;15173;141;11;1;2;10205;7;7;3;0;96;0;0;0;0;0;0;0;0;0;0;96;98.28971863;6537;0
2022;3;15173;142;11;2;2;10205;7;7;3;0;1;0;0;0;0;0;0;0;0;0;0;1;54.79899216;6537;0
2022;3;15173;143;11;1;1;10205;7;7;3;0;84;0;0;0;0;0;0;0;0;0;0;84;59.59428787;6537;0
2022;3;15173;311;11;1;1;10205;7;7;3;0;180;0;40;0;5;0;0;0;86;0;34;345;101.4080811;6537;0
2022;3;15173;313;11;1;1;10205;7;7;3;0;300;200;0;400;90;0;0;0;107;0;80;1177;43.01672363;6537;0
2022;3;15173;313;11;3;3;10205;7;7;3;0;0;0;0;0;20;0;0;0;0;0;60;80;72.04776764;6537;0
