AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,PERIODO,P2400A,P2400B,P2400C,P2400D,P2400E,P2400F,P2400G,P2400H,P2400I,P2400J,P2400K,P2400L,P2400M,FACTORA07,NCONGLOME,SUB_CONGLOME
2022,04,016717,050,11,01,01,100201,5,5,1,0,450,800,380,360,70,50,0,0,0,0,220,2330,861.816040039063,014970,02
2022,04,016728,024,11,01,01,100103,5,5,1,0,122,90,77,0,12,12,0,0,364,0,2,679,685.520751953125,014679,01
2022,04,016728,044,11,01,01,100103,5,5,1,0,0,0,0,0,0,15,0,0,0,0,68,83,591.253845214844,014679,01
2022,04,016728,063,11,01,01,100103,5,5,1,0,375,550,85,400,0,9,0,0,240,0,10,1669,901.114501953125,014679,01
2022,04,016732,006,11,01,02,100601,7,3,1,0,4,400,0,600,0,40,0,0,0,0,0,1044,2.34862184524536,014098,00
2022,04,016732,064,11,01,01,100601,7,3,1,0,0,0,12,0,0,0,0,0,0,0,0,12,1.13373589515686,014098,00
2022,04,016746,048,11,01,01,100601,7,3,2,0,0,0,0,0,60,150,0,0,0,0,60,270,4.0115532875061,014086,01
2022,04,016756,014,11,01,01,100103,5,7,2,0,231,720,166,330,0,0,0,0,200,0,10,1657,487.357879638672,014700,00
2022,04,016756,015,11,01,01,100103,5,7,2,0,103,240,70,0,0,0,0,0,150,0,105,668,133.848907470703,014700,00
2022,04,016756,016,11,01,01,100103,5,7,2,800,418,612,205,665,42,80,0,0,100,0,0,2922,261.801940917969,014700,00
2022,04,016756,016,11,04,04,100103,5,7,2,200,250,400,280,420,52,60,0,0,0,0,0,1662,212.415756225586,014700,00
2022,04,016756,152,11,01,01,100103,5,7,2,0,270,1400,800,350,100,0,0,0,440,0,0,3360,285.022186279297,014700,00
2022,04,016756,153,11,01,01,100103,5,7,2,0,118,50,70,60,0,0,0,0,0,0,0,298,133.848907470703,014700,00
2022,04,016756,154,11,01,01,100103,5,7,2,0,24,190,126,80,6,18,0,0,0,0,0,444,128.450561523438,014700,00
2022,04,016756,155,11,01,01,100103,5,7,2,0,14,13,0,60,0,0,0,0,100,0,0,187,118.351661682129,014700,00
2022,04,016756,156,11,01,01,100103,5,7,2,600,430,300,800,2257,120,450,0,0,0,0,0,4957,306.517211914063,014700,00
2022,04,016758,001,11,01,01,100501,5,8,4,0,265,80,80,0,0,0,0,3,522,0,0,950,175.513107299805,014282,00
2022,04,016758,002,11,01,01,100501,5,8,4,0,220,535,300,280,0,35,0,0,640,0,200,2210,84.2929763793945,014282,00
2022,04,016758,003,11,01,01,100501,5,8,4,0,150,20,0,70,0,0,0,3,0,0,0,243,118.351661682129,014282,00
2022,04,016758,004,11,01,01,100501,5,8,4,0,311,195,110,245,20,15,0,0,577,0,560,2033,64.5520858764648,014282,00
2022,04,016758,062,11,03,02,100501,5,8,4,0,291,240,120,175,20,3,0,0,718,0,0,1567,343.052062988281,014282,00
2022,04,016758,063,11,01,01,100501,5,8,4,0,111,1550,380,210,0,30,0,0,604,0,240,3125,285.022186279297,014282,00
2022,04,016758,064,11,01,02,100501,5,8,4,0,168,200,70,140,20,23,0,0,545,0,108,1274,133.848907470703,014282,00
2022,04,016760,004,11,01,01,100202,5,6,4,0,420,160,0,244,20,0,0,0,0,0,0,844,119.752220153809,014999,01
2022,04,016760,015,11,01,01,100202,5,6,4,0,966,705,0,70,20,0,0,0,480,0,0,2241,285.022186279297,014999,01
2022,04,016760,027,11,01,01,100202,5,6,4,0,1662,1030,140,510,40,0,0,12,480,0,0,3874,204.603866577148,014999,01
2022,04,016760,032,11,01,01,100202,5,6,4,0,195,460,50,30,24,0,0,0,104,0,0,863,175.513107299805,014999,01
2022,04,016760,035,11,01,01,100202,5,6,4,0,141,350,0,120,20,0,0,0,170,0,43,844,285.022186279297,014999,01
2022,04,016760,044,11,01,01,100202,5,6,4,0,252,272,120,30,6,0,0,0,180,0,16,876,261.801940917969,014999,01
2022,04,016780,020,11,02,02,100109,5,7,4,0,12,25,0,0,0,0,0,0,21,0,80,138,221.054748535156,014736,00
2022,04,016780,205,11,01,01,100109,5,7,4,0,17,120,12,30,10,0,0,0,36,0,0,225,91.3160781860352,014736,00
2022,04,016780,206,11,02,02,100109,5,7,4,0,72,360,50,0,13,312,0,5,240,0,0,1052,128.450561523438,014736,00
2022,04,016780,207,11,01,01,100109,5,7,4,0,66,200,110,0,0,60,0,0,39,0,342,817,119.752220153809,014736,00
2022,04,016780,208,11,01,01,100109,5,7,4,0,0,200,100,216,0,50,0,100,0,0,10,676,343.052062988281,014736,00
2022,04,016817,041,11,01,01,100504,5,7,5,0,420,50,0,0,0,0,0,0,0,0,0,470,133.848907470703,014227,00
2022,04,016817,042,11,01,01,100504,5,7,5,0,129,500,0,350,25,0,0,0,400,0,0,1404,64.5520858764648,014227,00
2022,04,016817,043,11,01,01,100504,5,7,5,0,113,60,0,0,0,0,0,0,192,0,0,365,143.564147949219,014227,00
2022,04,016817,141,11,01,01,100504,5,7,5,0,36,0,0,0,0,0,0,0,0,0,0,36,84.2929763793945,014227,00
2022,04,016817,142,11,01,01,100504,5,7,5,0,372,350,196,490,20,60,0,0,622,0,120,2230,128.465728759766,014227,00
2022,04,016817,143,11,01,01,100504,5,7,5,0,81,0,0,0,0,0,0,0,177,0,80,338,119.752220153809,014227,00
2022,04,016817,144,11,01,01,100504,5,7,5,0,777,500,500,0,0,0,0,0,1056,0,0,2833,91.3160781860352,014227,00
2022,04,016817,145,11,01,01,100504,5,7,5,0,317,0,0,0,0,0,0,0,840,0,0,1157,285.022186279297,014227,00
2022,04,016823,101,11,01,01,100511,5,7,5,0,285,80,150,288,10,0,0,0,180,0,189,1182,64.5520858764648,014234,00
2022,04,016823,103,11,01,01,100511,5,7,5,0,155,260,35,612,0,0,0,0,600,0,106,1768,261.801940917969,014234,00
2022,04,016823,213,11,01,01,100511,5,7,5,0,225,0,0,0,0,0,0,0,0,0,0,225,84.2929763793945,014234,00
2022,04,016823,214,11,01,01,100511,5,7,5,0,376,140,30,148,10,0,0,0,474,0,52,1230,119.752220153809,014234,00
2022,04,016823,215,11,01,01,100511,5,7,5,0,218,270,20,627,9,0,0,0,540,0,76,1760,115.140670776367,014234,00
2022,04,016823,217,11,01,01,100511,5,7,5,0,373,290,90,320,20,60,0,0,330,0,98,1581,343.052062988281,014234,00
2022,04,016823,218,11,02,02,100511,5,7,5,0,180,120,50,612,0,100,0,0,360,0,111,1533,115.140670776367,014234,00
2022,04,016823,219,11,01,01,100511,5,7,5,0,130,310,100,308,60,140,0,0,350,0,458,1856,64.5520858764648,014234,00
2022,04,016842,367,11,03,03,100111,7,7,5,700,20,300,100,148,0,40,0,0,0,0,200,1508,354.010101318359,014764,00
2022,04,016842,395,11,01,01,100111,7,7,5,0,18,30,30,0,0,0,0,0,0,0,24,102,107.582000732422,014764,00
2022,04,016972,008,11,01,01,110503,2,5,2,6000,4230,10500,4000,1750,0,0,0,600,0,0,1780,28860,263.039428710938,034124,00
2022,04,017015,047,11,02,02,110207,2,2,4,3200,250,1000,1200,1840,0,0,0,1500,0,0,1100,10090,319.543151855469,033625,00
2022,04,017042,044,11,02,01,110304,2,5,5,4000,1000,1500,0,0,0,0,0,0,0,0,0,6500,263.039428710938,034817,00
2022,04,017076,309,11,03,03,110303,2,7,5,2000,3500,400,300,600,70,50,0,1200,0,0,100,8220,132.342376708984,034789,00
2022,04,017164,013,11,01,01,120128,5,5,1,0,15,170,80,0,0,0,0,0,40,0,0,305,586.496765136719,032253,00
2022,04,017164,032,11,01,01,120128,5,5,1,0,15,460,300,0,0,0,0,0,15,0,500,1290,436.612243652344,032253,00
2022,04,017164,052,11,02,02,120128,5,5,1,0,60,200,60,0,0,0,0,0,90,0,270,680,756.596557617188,032253,00
2022,04,017164,071,11,01,01,120128,5,5,1,0,35,310,60,0,0,0,0,0,167,0,0,572,453.226043701172,032253,00
2022,04,017164,109,11,02,02,120128,5,5,1,0,442,230,500,1440,0,0,0,20,506,0,120,3258,549.302429199219,032253,00
2022,04,017202,008,11,02,02,120133,5,5,1,0,50,0,0,0,0,0,0,0,0,0,0,50,306.525360107422,050251,00
2022,04,017202,020,11,02,02,120133,5,5,1,0,745,310,210,0,5,0,0,0,510,0,230,2010,549.302429199219,050251,00
2022,04,017202,043,11,01,01,120133,5,5,1,0,0,0,0,0,0,0,0,0,0,0,135,135,555.649475097656,050251,00
2022,04,017202,079,11,01,01,120133,5,5,1,0,410,600,35,120,0,0,0,0,0,0,300,1465,522.281494140625,050251,00
2022,04,017210,064,11,02,02,120117,5,5,1,0,228,380,20,200,12,0,0,10,336,0,250,1436,299.241302490234,032287,03
2022,04,017227,045,11,01,01,120604,7,5,2,0,0,120,130,6000,0,300,0,0,0,0,50,6600,503.376159667969,032641,01
2022,04,017227,060,11,01,01,120604,7,5,2,0,0,0,160,2280,0,0,0,0,0,0,50,2490,580.039978027344,032641,01
2022,04,017227,094,11,02,02,120604,7,5,2,0,48,120,180,3040,0,0,0,0,0,0,80,3468,460.108367919922,032641,01
2022,04,017227,121,11,01,02,120604,7,5,2,0,0,0,0,2250,0,750,0,0,0,0,0,3000,580.039978027344,032641,01
2022,04,017234,066,11,01,01,120305,7,4,2,0,200,0,0,0,0,0,0,0,0,0,100,300,120.487197875977,031035,00
2022,04,017234,079,11,01,01,120305,7,4,2,0,0,500,0,0,0,100,0,0,0,0,300,900,127.176124572754,031035,00
2022,04,017245,020,11,01,01,120303,7,4,2,0,0,300,0,0,0,0,0,0,0,0,120,420,405.491302490234,031264,00
2022,04,017262,002,11,01,01,120409,5,6,3,0,25,40,0,0,0,0,0,0,0,0,0,65,144.279525756836,031499,00
2022,04,017262,028,11,01,01,120409,5,6,3,0,240,100,100,0,0,0,0,0,0,0,0,440,131.619430541992,031499,00
2022,04,017262,034,11,02,02,120409,5,6,3,0,190,75,35,140,0,0,0,14,0,0,240,694,112.04443359375,031499,00
2022,04,017262,060,11,01,01,120409,5,6,3,0,550,430,50,0,0,400,0,60,540,0,500,2530,180.693435668945,031499,00
2022,04,017264,010,11,01,02,120120,5,7,4,0,231,30,0,0,0,0,0,0,30,0,0,291,249.218994140625,032481,00
2022,04,017264,011,11,01,01,120120,5,7,4,0,50,0,0,0,0,0,0,0,23,0,0,73,115.086585998535,032481,00
2022,04,017264,059,11,01,01,120120,5,7,4,0,230,0,250,200,0,0,0,0,0,0,300,980,189.444107055664,032481,00
2022,04,017264,060,11,01,01,120120,5,7,4,0,190,450,90,165,0,200,0,0,250,0,400,1745,121.712455749512,032481,00
2022,04,017264,062,11,01,01,120120,5,7,4,0,46,20,20,0,0,0,0,0,0,0,0,86,137.979202270508,032481,00
2022,04,017264,063,11,01,01,120120,5,7,4,0,145,30,0,0,0,0,0,0,70,0,0,245,121.839157104492,032481,00
2022,04,017274,049,11,02,02,120708,5,7,4,100,210,185,35,0,0,0,0,0,54,0,0,584,121.839157104492,030925,00
2022,04,017274,072,11,01,01,120708,5,7,4,0,768,640,1100,0,117,1300,0,25,300,0,0,4250,189.444107055664,030925,00
2022,04,017274,082,11,02,02,120708,5,7,4,300,1224,800,5600,2030,225,3000,0,10,90,0,0,13279,156.030975341797,030925,00
2022,04,017274,082,11,03,03,120708,5,7,4,5000,1200,7000,6000,3000,960,800,0,0,0,0,600,24560,439.533752441406,030925,00
2022,04,017274,084,11,01,01,120708,5,7,4,300,759,5500,200,870,160,2700,0,20,222,0,200,10931,341.032745361328,030925,00
2022,04,017274,110,11,01,01,120708,5,7,4,0,1044,1933,500,600,160,1800,0,0,600,0,100,6737,249.218994140625,030925,00
2022,04,017281,017,11,01,01,120504,5,7,5,0,370,1226,140,0,150,0,0,0,600,0,30,2516,249.218994140625,030833,00
2022,04,017281,018,11,02,02,120504,5,7,5,0,770,1000,650,0,50,0,0,0,100,0,0,2570,102.898559570313,030833,00
2022,04,017281,019,11,01,01,120504,5,7,5,0,848,2760,1000,0,100,1000,0,0,1925,0,100,7733,189.444107055664,030833,00
2022,04,017281,082,11,01,01,120504,5,7,5,0,308,1080,300,320,48,160,0,0,0,0,30,2246,189.444107055664,030833,00
2022,04,017281,083,11,01,01,120504,5,7,5,1500,904,5040,800,1200,100,400,0,0,300,0,300,10544,492.980316162109,030833,00
2022,04,017281,084,11,01,01,120504,5,7,5,0,371,1260,500,0,0,0,0,0,0,0,0,2131,151.994140625,030833,00
2022,04,017281,085,11,01,01,120504,5,7,5,0,150,400,100,160,0,0,0,0,0,0,8,818,102.898559570313,030833,00
2022,04,017281,086,11,01,01,120504,5,7,5,0,60,1260,500,0,0,0,0,0,0,0,0,1820,416.407043457031,030833,00
2022,04,017311,021,11,01,01,120302,7,8,5,0,0,24,0,0,0,0,0,0,0,0,12,36,113.946929931641,031223,00
2022,04,017311,022,11,01,01,120302,7,8,5,0,24,200,35,3000,250,455,0,0,136,0,140,4240,142.296569824219,031223,00
2022,04,017311,023,11,01,01,120302,7,8,5,0,0,130,105,0,0,0,0,0,0,0,13,248,461.527069091797,031223,00
2022,04,017311,024,11,01,01,120302,7,8,5,0,0,0,0,0,0,0,0,0,0,0,15,15,226.995361328125,031223,00
2022,04,017311,061,11,01,01,120302,7,8,5,600,0,700,130,0,0,0,0,0,0,0,150,1580,322.477416992188,031223,00
2022,04,017311,062,11,01,01,120302,7,8,5,0,0,54,80,0,0,84,0,0,100,0,15,333,226.995361328125,031223,00
2022,04,017311,063,11,01,01,120302,7,8,5,0,0,1800,120,11272,0,0,0,0,0,0,0,13192,113.946929931641,031223,00
2022,04,017311,064,11,01,01,120302,7,8,5,0,1200,420,50,0,14,0,0,0,0,0,30,1714,264.081359863281,031223,00
2022,04,017320,009,11,01,01,120302,7,8,5,0,75,90,150,1000,0,0,0,0,0,0,0,1315,322.477416992188,031197,00
2022,04,017320,010,11,02,01,120302,7,8,5,0,0,1000,0,3500,0,0,0,0,0,0,100,4600,226.995361328125,031197,00
2022,04,017320,012,11,01,01,120302,7,8,5,0,200,360,0,2226,175,200,0,0,0,0,100,3261,233.318267822266,031197,00
2022,04,017320,068,11,02,02,120302,7,8,5,0,0,500,110,0,0,0,0,0,0,0,180,790,322.477416992188,031197,00
2022,04,017320,070,11,01,01,120302,7,8,5,0,0,315,0,0,0,0,0,0,0,0,100,415,177.357147216797,031197,00
2022,04,017320,071,11,01,01,120302,7,8,5,0,270,0,110,0,0,0,0,0,0,0,60,440,169.164794921875,031197,00
2022,04,017320,071,11,02,02,120302,7,8,5,0,0,360,100,0,0,0,0,0,0,0,227,687,226.995361328125,031197,00
2022,04,017320,072,11,01,01,120302,7,8,5,0,0,0,55,0,0,0,0,0,0,0,0,55,319.274078369141,031197,00
2022,04,017392,039,11,02,02,130101,1,1,4,0,12,1000,0,0,0,0,0,0,0,0,2452,3464,56.9360885620117,045257,00
2022,04,017412,062,11,01,01,130102,1,1,4,0,0,180,1000,0,0,0,0,0,0,0,0,1180,644.224609375,010897,00
2022,04,017443,093,11,01,01,130402,1,5,1,0,0,0,0,0,0,0,0,0,0,0,10,10,516.658203125,009638,00
2022,04,017485,032,11,01,01,130702,1,4,1,18000,700,8000,8000,5000,0,1000,0,2000,0,0,5500,48200,752.791259765625,009774,00
2022,04,017494,067,11,01,01,131201,1,4,1,0,0,2280,170,200,0,0,0,1222,0,0,320,4192,398.975036621094,011955,00
2022,04,017537,053,11,01,01,130614,4,7,5,0,212,0,100,0,10,0,0,0,0,0,210,532,468.181243896484,011425,00
2022,04,017537,054,11,01,01,130614,4,7,5,0,50,50,100,0,0,0,0,0,150,0,0,350,264.590942382813,011425,00
2022,04,017537,055,11,01,01,130614,4,7,5,0,113,130,180,0,0,0,0,0,0,0,0,423,516.176513671875,011425,00
2022,04,017537,056,11,01,01,130614,4,7,5,0,235,250,425,0,75,0,0,0,290,0,0,1275,274.147155761719,011425,00
2022,04,017537,207,11,01,01,130614,4,7,5,0,19,0,0,0,0,0,0,0,288,0,0,307,516.176513671875,011425,00
2022,04,017537,209,11,01,01,130614,4,7,5,0,310,250,250,0,20,0,0,0,150,0,200,1180,138.380905151367,011425,00
2022,04,017537,211,11,01,01,130614,4,7,5,0,30,50,100,0,6,0,0,0,0,0,120,306,183.987045288086,011425,00
2022,04,017540,163,11,01,01,131104,4,6,5,0,70,0,0,0,0,0,0,0,36,0,0,106,516.176513671875,011370,00
2022,04,017543,029,11,01,01,130614,4,7,5,0,0,120,82,0,10,0,0,0,0,0,0,212,193.305145263672,011431,00
2022,04,017543,030,11,01,01,130614,4,7,5,0,68,440,198,0,0,0,0,0,244,0,45,995,319.316436767578,011431,00
2022,04,017543,031,11,01,01,130614,4,7,5,0,20,750,200,90,0,0,0,0,120,0,0,1180,274.147155761719,011431,00
2022,04,017543,032,11,01,01,130614,4,7,5,0,0,200,20,0,0,0,0,0,100,0,0,320,193.305145263672,011431,00
2022,04,017543,197,11,01,01,130614,4,7,5,0,40,140,35,0,0,0,0,0,0,0,0,215,319.316436767578,011431,00
2022,04,017543,198,11,01,01,130614,4,7,5,0,4,55,38,0,0,0,0,0,82,0,0,179,264.590942382813,011431,00
2022,04,017543,199,11,02,02,130614,4,7,5,0,62,180,168,0,0,0,0,0,338,0,0,748,274.147155761719,011431,00
2022,04,017594,116,11,01,01,140105,1,1,3,0,300,220,150,1200,100,50,0,0,2225,0,0,4245,408.220489501953,003775,00
2022,04,017653,091,11,01,01,140106,1,1,4,0,800,600,300,350,0,0,0,0,300,0,300,2650,419.002197265625,003969,02
2022,04,017694,030,11,01,01,140304,1,5,2,0,0,0,0,0,0,0,0,100,0,0,0,100,321.958374023438,003049,00
2022,04,017763,033,11,01,01,140303,1,7,5,0,2250,7400,2200,1600,0,0,0,1200,0,0,1874,16524,68.3670272827148,003035,00
2022,04,017763,035,11,01,01,140303,1,7,5,0,50,450,550,320,0,0,0,0,0,0,510,1880,105.928680419922,003035,00
2022,04,017763,137,11,01,01,140303,1,7,5,0,60,500,600,0,0,0,0,120,0,0,320,1600,141.535690307617,003035,00
2022,04,017763,138,11,02,02,140303,1,7,5,1000,200,1500,500,200,0,0,0,188,0,0,200,3788,215.905319213867,003035,00
2022,04,017763,139,11,01,01,140303,1,7,5,135,120,145,50,0,0,0,0,20,0,0,140,610,155.819625854492,003035,00
2022,04,017763,140,11,02,02,140303,1,7,5,400,255,1000,600,0,0,160,0,0,0,0,432,2847,175.291961669922,003035,00
2022,04,017772,001,11,01,01,140308,1,7,5,0,5,0,0,0,0,0,0,10,0,0,10,25,155.819625854492,003155,00
2022,04,017772,003,11,02,02,140308,1,7,5,0,0,0,0,0,0,0,0,2,0,0,0,2,225.096313476563,003155,00
2022,04,017772,004,11,01,01,140308,1,7,5,0,220,600,80,0,0,20,0,50,0,0,20,990,141.535690307617,003155,00
2022,04,017772,226,11,03,03,140308,1,7,5,0,0,0,0,0,0,0,0,1,0,0,0,1,169.022247314453,003155,00
2022,04,017772,227,11,01,01,140308,1,7,5,0,233,500,750,656,0,0,0,233,113,0,260,2745,105.928680419922,003155,00
2022,04,017772,228,11,01,01,140308,1,7,5,0,0,0,800,0,0,200,0,0,0,0,200,1200,141.535690307617,003155,00
2022,04,017775,033,11,01,01,140204,1,8,5,0,6500,5300,16000,12000,0,12000,0,0,0,0,2000,53800,222.445327758789,003293,00
2022,04,017775,035,11,01,01,140204,1,8,5,0,850,4000,2000,3600,0,4400,0,0,0,0,1000,15850,243.902389526367,003293,00
2022,04,017775,039,11,01,01,140204,1,8,5,0,5400,24500,3500,6000,0,0,0,3800,0,0,2800,46000,138.810317993164,003293,00
2022,04,017775,081,11,01,01,140204,1,8,5,0,500,2000,400,0,0,3000,0,0,0,0,300,6200,169.022247314453,003293,00
2022,04,017775,082,11,01,01,140204,1,8,5,0,2200,5340,600,1600,0,1600,0,0,0,0,740,12080,155.819625854492,003293,00
2022,04,018370,038,11,01,01,150510,2,2,1,400,0,1550,0,1075,0,120,0,30,0,0,0,3175,303.497772216797,030421,01
2022,04,018401,139,11,01,01,150810,2,2,5,2000,0,0,1000,0,0,0,0,0,0,0,0,3000,303.497772216797,016729,00
2022,04,018401,212,11,01,01,150810,2,2,5,2000,0,0,500,0,0,0,0,160,0,0,0,2660,303.497772216797,016729,00
2022,04,018428,147,11,01,02,150512,2,5,2,3500,500,1000,0,1800,0,0,0,0,0,0,0,6800,263.084350585938,030554,00
2022,04,018453,026,11,01,01,150201,2,3,1,0,0,3000,1200,2000,0,0,0,200,0,0,0,6400,353.7119140625,049417,00
2022,04,018471,157,11,01,01,150601,2,3,4,0,0,2000,2500,0,0,1117,0,480,0,0,0,6097,264.698394775391,017102,00
2022,04,018517,055,11,01,01,150201,2,7,5,0,4000,300,0,200,0,100,0,0,0,0,0,4600,151.895248413086,016538,00
2022,04,018525,003,11,01,01,150407,2,7,1,2500,4000,4000,4000,4500,0,0,0,300,0,0,700,20000,151.895248413086,029937,00
2022,04,018525,004,11,01,02,150407,2,7,1,0,2,300,300,870,0,0,0,0,0,0,320,1792,85.9501724243164,029937,00
2022,04,018525,176,11,01,01,150407,2,7,1,0,0,325,200,3000,0,0,0,360,0,0,550,4435,67.3053665161133,029937,00
2022,04,018534,044,11,01,01,150707,5,6,2,0,0,0,0,0,5,0,0,0,0,0,0,5,55.7734718322754,029982,00
2022,04,018569,023,11,01,01,160113,7,2,3,0,3000,0,1800,560,0,0,0,0,0,0,0,5360,1.75218784809113,007881,00
2022,04,018666,067,11,01,01,160201,7,3,4,0,169,0,100,600,0,433,0,0,60,0,13,1375,268.364562988281,008229,00
2022,04,018682,073,11,01,01,160201,7,3,4,0,0,12000,980,7280,0,1200,6240,0,0,0,18,27718,430.815612792969,008257,02
2022,04,018682,131,11,01,01,160201,7,3,4,0,120,5600,1200,16960,0,7200,0,0,0,300,1000,32380,294.857208251953,008257,02
2022,04,018692,058,11,01,01,160106,7,5,4,0,0,0,0,0,0,250,0,0,300,0,0,550,422.456909179688,007953,01
2022,04,018692,095,11,01,01,160106,7,5,4,0,9,0,0,0,0,0,0,0,20,0,0,29,268.364562988281,007953,01
2022,04,018694,037,11,02,02,160701,7,5,3,0,0,0,0,0,0,0,0,0,1450,0,40,1490,314.811065673828,007286,00
2022,04,018740,001,11,01,01,160201,7,8,2,0,8,0,0,0,0,499,0,0,0,0,0,507,87.1213073730469,008329,00
2022,04,018740,003,11,01,01,160201,7,8,2,0,40,0,20,0,0,250,0,0,40,0,20,370,94.2062835693359,008329,00
2022,04,018740,013,11,01,01,160201,7,8,2,0,150,0,30,300,45,500,0,0,0,0,15,1040,241.46794128418,008329,00
2022,04,018740,017,11,01,01,160201,7,8,2,0,115,0,400,1200,0,1200,0,0,372,0,0,3287,130.295806884766,008329,00
2022,04,018740,018,11,01,01,160201,7,8,2,0,111,0,60,160,30,200,0,0,1,0,15,577,164.062026977539,008329,00
2022,04,018740,019,11,02,01,160201,7,8,2,0,0,0,0,0,20,0,0,0,0,0,25,45,103.961486816406,008329,00
2022,04,018740,020,11,01,01,160201,7,8,2,0,160,0,0,100,30,100,0,0,25,0,25,440,241.46794128418,008329,00
2022,04,018767,097,11,01,01,160402,7,7,5,0,520,0,70,0,100,100,300,0,16520,0,73,17683,164.062026977539,008049,00
2022,04,018767,100,11,01,01,160402,7,7,5,0,35,0,0,0,0,0,0,0,505,0,12,552,94.2062835693359,008049,00
2022,04,018767,194,11,01,01,160402,7,7,5,0,0,0,0,0,0,0,0,0,45,0,20,65,87.1213073730469,008049,00
2022,04,018767,196,11,01,01,160402,7,7,5,0,0,0,0,0,0,144,0,0,763,0,36,943,160.353179931641,008049,00
2022,04,018780,010,11,01,02,160703,7,8,5,0,0,0,0,0,0,0,0,0,120,0,0,120,160.353134155273,007275,00
2022,04,018780,011,11,01,02,160703,7,8,5,0,8,0,0,0,0,960,0,0,960,0,110,2038,246.206649780273,007275,00
2022,04,018780,013,11,01,02,160703,7,8,5,0,90,10,0,0,0,0,0,0,160,0,40,300,94.2062530517578,007275,00
2022,04,018780,014,11,01,01,160703,7,8,5,0,0,0,0,0,0,0,0,0,200,0,40,240,204.974563598633,007275,00
2022,04,018780,044,11,01,01,160703,7,8,5,0,225,0,0,0,0,0,0,0,150,0,0,375,166.527725219727,007275,00
2022,04,018780,046,11,01,01,160703,7,8,5,0,0,0,60,0,0,0,0,0,150,0,36,246,246.206649780273,007275,00
2022,04,018780,047,11,01,02,160703,7,8,5,0,20,0,0,0,0,50,0,0,150,0,24,244,246.206649780273,007275,00
2022,04,018780,048,11,01,01,160703,7,8,5,0,50,0,0,0,60,0,0,0,0,0,0,110,246.206649780273,007275,00
2022,04,018814,135,11,02,01,170101,7,3,3,0,0,0,0,0,0,100,0,0,0,0,25,125,10.163010597229,038919,02
2022,04,018863,044,11,01,01,170303,7,6,4,0,1200,0,2000,2000,0,600,0,0,0,0,10050,15850,62.0972595214844,039061,00
2022,04,018863,074,11,01,02,170303,7,6,4,0,20,0,0,0,30,1500,0,0,0,0,95,1645,16.7460041046143,039061,00
2022,04,018875,022,11,01,01,170104,7,8,4,0,3000,0,100,700,100,0,0,0,0,0,0,3900,52.1066093444824,039031,00
2022,04,018875,077,11,01,01,170104,7,8,4,2000,0,0,140,0,0,1000,0,0,0,0,20,3160,66.0460433959961,039031,00
2022,04,018875,078,11,01,01,170104,7,8,4,0,240,30000,20000,14400,0,10000,0,0,0,0,12000,86640,35.9059600830078,039031,00
2022,04,018875,080,11,01,02,170104,7,8,4,0,3000,2000,3000,14400,1325,4000,0,0,0,0,1800,29525,52.1066093444824,039031,00
2022,04,018875,081,11,01,01,170104,7,8,4,0,3000,0,4000,3000,0,0,0,0,0,0,0,10000,53.8632164001465,039031,00
2022,04,018876,044,11,01,02,170303,7,6,5,0,0,0,0,7000,300,1500,0,0,0,0,0,8800,121.834770202637,039062,03
2022,04,018888,059,11,02,01,180101,3,3,1,0,0,200,0,1000,0,0,0,4320,0,0,0,5520,51.6636695861816,043903,00
2022,04,018888,075,11,01,01,180101,3,3,1,0,0,450,0,0,0,0,0,0,0,0,0,450,40.9700317382813,043903,00
2022,04,018888,106,11,01,01,180101,3,3,1,0,1,5,0,0,0,0,0,240,0,0,0,246,24.6542530059814,043903,00
2022,04,018936,063,11,02,02,180101,3,3,3,0,0,0,0,0,0,0,0,0,0,0,50,50,178.572952270508,043943,00
2022,04,018985,011,11,01,01,180301,3,3,4,0,0,0,0,0,0,0,0,80,0,0,0,80,57.0331001281738,044034,00
2022,04,019029,004,11,01,01,180105,6,6,4,0,54,30,60,180,0,0,0,0,0,0,0,324,31.5580387115479,044007,00
2022,04,019029,026,11,01,01,180105,6,6,4,0,475,200,150,1000,20,50,0,0,0,0,0,1895,72.5161514282227,044007,00
2022,04,019029,066,11,01,01,180105,6,6,4,0,130,0,0,0,0,0,0,0,0,0,0,130,197.711837768555,044007,00
2022,04,019029,087,11,01,01,180105,6,6,4,0,75,200,0,0,0,0,0,0,0,0,50,325,197.711837768555,044007,00
2022,04,019029,097,11,02,02,180105,6,6,4,0,300,300,0,400,0,0,0,0,65,0,0,1065,17.5223846435547,044007,00
2022,04,019037,343,11,01,01,180204,6,7,5,0,310,10,0,0,0,0,0,10,880,0,0,1210,201.555130004883,043827,00
2022,04,019037,344,11,01,01,180204,6,7,5,0,70,50,0,0,0,0,0,10,310,0,0,440,33.2152252197266,043827,00
2022,04,019037,346,11,01,01,180204,6,7,5,0,94,20,0,0,0,0,0,0,100,0,0,214,19.2501029968262,043827,00
2022,04,019037,347,11,01,01,180204,6,7,5,0,120,20,0,0,0,0,0,10,190,0,0,340,33.2152252197266,043827,00
2022,04,019037,349,11,01,01,180204,6,7,5,0,4,0,0,0,0,0,0,10,20,0,0,34,36.8648872375488,043827,00
